SITENO,EAST,NORTH,Comment,distance,No Data (sea or off map),Broadleaved woodland,Coniferous Woodland,Arable and Horticulture,Improved Grassland,Rough Grassland,Neutral Grassland,Calcareous Grassland,Acid Grassland ,"Fen, Marsh and Swamp",Heather,Heather grassland,Bog,Montane Habitats,Inland Rock,Salt water,Freshwater,Supra-littoral Rock,Supra-littoral Sediment,Littoral Rock,Littoral sediment,Saltmarsh,Urban,Suburban,TOTAL COUNT
10071,288000,130000, ,1000,0,2289,3,62,1813,392,0,0,398,0,55,0,0,0,0,0,0,0,0,0,0,0,0,12,5024
10022,289800,145000, ,1000,0,1758,915,1043,486,458,0,0,0,0,186,110,0,0,0,0,8,0,0,0,0,0,0,60,5024
10223,231700,254100, ,1000,403,799,37,117,2670,349,0,0,216,0,144,0,0,0,0,45,0,17,0,0,92,38,0,97,5024
10264,229800,252400, ,1000,762,686,31,289,2127,822,0,0,68,0,0,0,0,0,0,9,0,14,23,0,161,0,0,32,5024
10336,318000,306700, ,1000,0,519,91,121,2928,449,0,0,614,0,0,288,0,0,0,0,0,0,0,0,0,0,14,0,5024
10484,319500,308500, ,1000,0,732,69,1108,2394,287,0,0,0,0,0,434,0,0,0,0,0,0,0,0,0,0,0,0,5024
10511,236900,257300, ,1000,0,775,178,221,3492,287,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,8,29,5024
10356,340800,540200, ,1000,0,970,113,831,2729,348,0,0,19,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
10375,316000,199000, ,1000,0,679,33,441,1315,659,0,0,0,0,87,221,0,0,0,0,0,0,0,0,0,0,140,1449,5024
10381,258000,211000, ,1000,0,870,0,483,2420,801,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,329,5024
10395,177000,226000, ,1000,0,31,0,990,2679,986,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,6,47,5024
10408,241000,249000, ,1000,0,113,11,101,3166,1524,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,12,5024
10410,246000,258000, ,1000,0,283,0,327,3921,477,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
10413,253000,190000, ,1000,0,1630,117,413,2474,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5024
10414,316000,196000, ,1000,0,607,0,361,1129,536,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,278,1990,5024
10417,263000,200000, ,1000,0,2060,515,207,1082,532,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,117,477,5024
10422,243000,254000, ,1000,0,0,24,233,3649,1073,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,25,5024
10427,275000,316000, ,1000,0,425,649,61,275,710,0,0,1636,0,169,1099,0,0,0,0,0,0,0,0,0,0,0,0,5024
10438,409000,108800, ,1000,0,248,441,146,507,10,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,154,3368,5024
10442,373700,87900, ,1000,0,568,0,2117,1785,96,153,0,0,0,0,0,0,0,100,0,94,0,0,0,0,0,23,88,5024
10492,172995,517646,Off GB LCM2007,1000,5029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5029
10494,154331,495353,Off GB LCM2007,1000,5029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5029
10495,15723,520043,Off GB LCM2007,1000,5028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5028
10498,119311,482576,Off GB LCM2007,1000,5022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5022
10508,268800,90700, ,1000,0,688,0,875,3246,156,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
10515,279100,207100, ,1000,0,479,1307,423,1376,1302,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,26,98,5024
10344,453900,490700, ,1000,0,1001,490,139,1859,858,0,0,260,0,167,236,0,0,0,0,0,0,0,0,0,0,6,8,5024
10346,452100,487600, ,1000,0,861,0,3023,246,303,0,91,467,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
10353,451600,489300, ,1000,0,715,187,406,1420,99,0,1209,516,0,258,183,0,0,31,0,0,0,0,0,0,0,0,0,5024
10365,481800,485800, ,1000,0,956,117,2591,729,422,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5024
10461,349800,133400, ,1000,0,1304,602,1499,1401,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,5024
10369,297600,179600, ,1000,0,338,16,569,3024,615,0,0,92,0,0,17,0,0,99,0,62,0,0,0,0,0,12,180,5024
10037,270500,71000, ,1000,0,2526,0,468,1591,414,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
10052,278400,89100, ,1000,0,1896,1201,526,1326,0,0,0,52,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
10003,297400,143600, ,1000,0,814,1610,1117,357,317,0,0,170,0,366,258,0,0,0,0,0,0,0,0,0,0,0,15,5024
10041,269500,71400, ,1000,0,2279,0,486,1643,182,0,0,15,0,345,0,0,0,0,0,74,0,0,0,0,0,0,0,5024
10053,269300,69300, ,1000,0,853,0,745,2217,146,0,0,590,0,400,73,0,0,0,0,0,0,0,0,0,0,0,0,5024
10021,290200,143700, ,1000,0,1781,931,263,106,728,0,0,27,0,1140,17,0,0,0,0,8,0,0,0,0,0,0,23,5024
3034,333400,183400, ,1000,13,80,0,1637,726,1063,0,0,0,0,64,0,0,0,55,69,319,0,39,103,24,273,248,311,5024
10512,236400,258000, ,1000,1247,642,141,34,2050,533,0,0,169,0,114,0,0,0,0,0,0,0,0,0,63,0,0,31,5024
10379,245000,343000, ,1000,0,83,969,113,1792,1591,0,0,0,0,15,449,0,0,0,0,0,0,0,0,0,0,0,12,5024
10385,261000,257000, ,1000,0,398,176,139,3037,1158,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,72,5024
10398,211000,225000, ,1000,0,795,352,130,3095,392,215,0,24,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,5024
10430,201000,225000, ,1000,0,216,0,66,4164,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
10457,391000,203300, ,1000,0,1146,11,1042,2244,358,0,70,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,145,5024
10477,323700,524800, ,1000,0,895,170,533,1972,526,408,0,127,0,0,0,317,0,0,0,0,0,0,0,0,0,0,76,5024
10488,279200,210100, ,1000,0,1203,0,58,573,1199,94,0,0,0,158,0,0,0,0,0,13,0,0,0,0,0,106,1620,5024
10491,172995,517646,Off GB LCM2007,1000,5029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5029
10506,271400,83400, ,1000,0,634,203,281,3677,120,0,0,87,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,5024
10366,482400,486200, ,1000,0,1230,122,2341,826,379,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
10017,285900,144900, ,1000,0,1252,70,116,1579,79,0,0,1106,0,810,0,0,0,0,0,0,0,0,0,0,0,0,12,5024
10036,615600,163300, ,1000,0,2634,951,905,370,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,127,5024
10489,291000,143800, ,1000,0,388,966,1208,286,614,0,0,26,0,1441,14,0,0,0,0,8,0,0,0,0,0,0,73,5024
10373,204500,235300, ,1000,0,523,3,115,1874,2235,0,0,156,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
10039,278300,148100, ,1000,0,459,82,56,2761,301,0,0,1041,0,292,0,0,0,0,0,0,0,0,0,0,0,0,32,5024
192,346300,726800, ,1000,0,87,1337,1908,876,356,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,15,32,5024
10075,275000,90000, ,1000,0,2188,609,1284,841,2,0,0,29,0,39,11,0,0,0,0,0,0,0,0,0,0,0,21,5024
10368,290000,176000, ,1000,0,710,0,812,934,1763,0,0,385,0,81,0,0,0,136,0,0,0,0,0,0,0,0,203,5024
10025,282700,146700, ,1000,0,538,878,7,1120,12,0,0,1115,0,1071,133,0,0,108,0,0,0,0,0,0,0,13,29,5024
10027,289500,145100, ,1000,0,1753,778,1182,251,584,0,0,17,0,256,142,0,0,0,0,0,0,0,0,0,0,0,61,5024
10032,279200,145900, ,1000,0,160,82,0,885,92,0,0,1387,0,2376,18,0,0,0,0,0,0,0,0,0,0,0,24,5024
10063,264000,147700, ,1000,18,872,90,4,1947,716,0,0,778,0,589,0,0,0,0,0,0,0,0,0,0,0,0,10,5024
10155,235900,257500, ,1000,1280,660,137,93,1651,634,0,0,309,0,136,0,0,0,0,0,0,0,0,0,55,0,0,69,5024
10224,326600,322700, ,1000,0,1181,305,804,2040,170,0,0,0,0,68,56,0,0,0,0,78,0,0,0,0,0,11,311,5024
10359,470500,488000, ,1000,0,1552,360,1629,1045,372,0,0,0,0,28,10,0,0,0,0,0,0,0,0,0,0,0,28,5024
10500,19438,518821,Off GB LCM2007,1000,5022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5022
10376,199000,226000, ,1000,0,320,0,456,3132,1056,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,15,13,5024
10390,243000,347000, ,1000,0,0,9,0,56,849,0,0,3545,0,0,437,0,0,128,0,0,0,0,0,0,0,0,0,5024
10399,303000,179000, ,1000,0,932,146,220,3189,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5024
10402,262000,224000, ,1000,0,213,25,521,3748,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,5024
10425,298000,264000, ,1000,0,305,234,99,2771,1246,0,0,78,0,20,12,24,0,0,0,40,0,0,0,0,0,128,67,5024
10433,215000,231000, ,1000,0,46,0,217,2740,1764,0,0,15,0,205,0,0,0,0,0,0,0,0,0,0,0,0,37,5024
10450,373600,111000, ,1000,0,606,34,773,3265,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5024
10493,154331,495353,Off GB LCM2007,1000,5029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5029
10497,148979,489084,Off GB LCM2007,1000,5026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5026
10503,266400,84200, ,1000,0,884,1652,0,670,0,0,0,855,0,273,29,0,0,174,0,475,0,0,0,0,0,12,0,5024
10347,452800,488700, ,1000,0,1443,314,1355,1297,432,0,92,0,0,42,44,0,0,0,0,0,0,0,0,0,0,0,5,5024
10014,288500,142400, ,1000,0,528,55,55,629,12,0,0,1559,0,1947,231,0,0,0,0,0,0,0,0,0,0,0,8,5024
10076,275900,74800, ,1000,0,1204,15,426,1292,181,0,0,1613,0,275,0,0,0,9,0,0,0,0,0,0,0,0,9,5024
10013,291800,141600, ,1000,0,130,0,141,1607,648,0,0,331,0,1895,272,0,0,0,0,0,0,0,0,0,0,0,0,5024
10004,297500,128600, ,1000,0,789,423,41,2262,325,0,0,481,0,201,0,0,0,0,0,454,0,0,0,0,0,7,41,5024
10006,291500,141800, ,1000,0,75,0,87,904,450,0,0,209,0,3000,299,0,0,0,0,0,0,0,0,0,0,0,0,5024
10019,288600,141100, ,1000,0,46,86,0,552,0,0,0,1903,0,2404,0,0,0,33,0,0,0,0,0,0,0,0,0,5024
10020,282600,147900, ,1000,0,514,914,0,2643,193,0,0,524,0,153,31,0,0,0,0,0,0,0,0,0,0,28,24,5024
10024,290900,143700, ,1000,0,531,954,963,201,606,0,0,26,0,1668,14,0,0,0,0,8,0,0,0,0,0,0,53,5024
10169,312300,354000, ,1000,0,1280,96,1048,2250,225,55,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,52,5024
10242,330200,312900, ,1000,0,502,416,366,2059,503,0,0,579,0,21,455,0,0,36,0,0,0,0,0,0,0,0,87,5024
10360,407300,544700, ,1000,0,127,428,0,2743,262,0,0,1355,0,27,82,0,0,0,0,0,0,0,0,0,0,0,0,5024
10361,408400,544200, ,1000,0,339,35,240,2861,770,0,0,658,0,36,85,0,0,0,0,0,0,0,0,0,0,0,0,5024
10358,340800,540200, ,1000,0,970,113,831,2729,348,0,0,19,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
10380,257000,212000, ,1000,0,753,18,681,1386,1073,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,496,533,5024
10383,285000,183000, ,1000,0,958,35,206,1899,672,0,0,0,0,147,0,0,0,418,0,20,0,0,0,0,0,81,588,5024
10384,259000,191000, ,1000,0,361,0,68,2666,1680,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,130,5024
10386,247000,382000, ,1000,0,277,0,409,1206,923,0,0,0,1960,16,202,0,0,0,0,31,0,0,0,0,0,0,0,5024
10391,267000,270000, ,1000,0,197,145,54,3518,1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
10401,249000,251000, ,1000,0,146,0,167,3540,1087,0,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,62,5024
10421,237000,253000, ,1000,0,128,381,425,3085,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5024
10424,249000,207000, ,1000,0,714,81,208,2611,1132,0,0,0,0,86,0,0,0,20,0,48,0,0,0,0,0,0,124,5024
10444,416800,93400, ,1000,0,207,0,391,1533,111,73,0,0,0,0,0,0,0,30,27,0,0,0,0,28,272,366,1986,5024
10482,301500,189300, ,1000,0,747,0,239,1426,1312,0,0,17,0,179,41,0,0,0,0,0,0,0,0,0,0,86,977,5024
10343,452100,489800, ,1000,0,1653,535,196,1254,295,0,730,77,0,139,111,0,0,31,0,0,0,0,0,0,0,3,0,5024
10079,277500,80500, ,1000,0,3179,193,450,878,3,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,69,0,5024
10072,290000,176000, ,1000,0,710,0,812,934,1763,0,0,385,0,81,0,0,0,136,0,0,0,0,0,0,0,0,203,5024
10374,301100,196200, ,1000,0,592,454,51,316,484,0,0,1796,0,303,495,0,0,0,0,0,0,0,0,0,0,85,448,5024
10002,289300,142500, ,1000,0,871,78,148,495,329,0,0,469,0,2213,413,0,0,0,0,0,0,0,0,0,0,0,8,5024
10007,290000,142900, ,1000,0,1285,79,127,286,583,0,0,53,0,2331,269,0,0,0,0,0,0,0,0,0,0,0,11,5024
10018,290600,141000, ,1000,0,608,36,16,1026,120,0,0,296,0,2504,418,0,0,0,0,0,0,0,0,0,0,0,0,5024
10064,271300,71300, ,1000,0,2686,32,593,1382,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
10065,268500,72200, ,1000,0,1820,0,287,1454,654,0,0,772,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
10016,287700,142400, ,1000,0,374,0,0,558,0,0,0,1897,0,2114,81,0,0,0,0,0,0,0,0,0,0,0,0,5024
3033,291700,264000, ,1000,0,383,650,0,189,84,0,0,1231,0,419,35,0,0,0,0,2021,0,0,0,0,0,0,12,5024
10090,306800,313100, ,1000,0,250,202,196,1548,1933,0,0,414,0,22,397,0,0,0,0,26,0,0,0,0,0,0,36,5024
10222,304800,252200, ,1000,0,263,442,860,1385,459,0,0,232,0,280,13,0,0,73,0,173,0,0,0,0,0,46,798,5024
10480,315500,307500, ,1000,0,295,82,226,4052,249,0,0,83,0,0,27,0,0,0,0,0,0,0,0,0,0,0,10,5024
10513,312400,354400, ,1000,0,1466,25,961,2167,257,101,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5024
10362,408500,545500, ,1000,0,228,44,490,2496,904,0,0,405,0,92,365,0,0,0,0,0,0,0,0,0,0,0,0,5024
10363,378000,364000, ,1000,0,203,0,1874,2074,309,401,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,26,121,5024
10456,406500,544500, ,1000,0,83,1854,0,1325,0,0,0,1454,0,208,100,0,0,0,0,0,0,0,0,0,0,0,0,5024
10502,398500,320200, ,1000,0,3406,353,99,381,492,0,0,8,0,63,214,0,0,0,0,8,0,0,0,0,0,0,0,5024
10377,215000,232000, ,1000,0,24,473,306,1671,1226,0,0,943,0,304,0,0,0,0,0,0,0,0,0,0,0,63,14,5024
10388,246000,347000, ,1000,0,24,449,43,1385,2491,0,0,0,0,0,624,0,0,8,0,0,0,0,0,0,0,0,0,5024
10392,255000,194000, ,1000,0,880,0,346,2315,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,5024
10400,266000,262000, ,1000,0,102,0,131,3748,1014,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,2,5024
10409,241000,249000, ,1000,0,113,11,101,3166,1524,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,12,5024
10420,283000,182000, ,1000,0,154,0,411,1275,9,97,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,679,2377,5024
10426,269000,268000, ,1000,0,65,52,196,3752,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5024
10432,215000,231000, ,1000,0,46,0,217,2740,1764,0,0,15,0,205,0,0,0,0,0,0,0,0,0,0,0,0,37,5024
10435,366000,99000, ,1000,0,246,0,3264,1165,269,0,0,0,0,0,0,0,0,55,0,3,0,0,0,0,0,0,22,5024
10499,124720,552899,Off GB LCM2007,1000,5031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5031
10507,266900,85300, ,1000,0,676,147,28,1629,0,0,0,2273,0,178,14,0,0,58,0,21,0,0,0,0,0,0,0,5024
10516,154331,495353,Off GB LCM2007,1000,5029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5029
10340,456500,485600, ,1000,0,1899,28,1064,1423,337,176,62,0,0,0,1,0,0,0,0,34,0,0,0,0,0,0,0,5024
10352,452600,489300, ,1000,0,1894,581,215,1573,516,0,183,0,0,25,13,0,0,24,0,0,0,0,0,0,0,0,0,5024
10023,282000,146700, ,1000,0,291,61,51,1486,55,0,0,1598,0,1173,172,0,0,108,0,0,0,0,0,0,0,11,18,5024
10030,282800,146200, ,1000,0,550,531,7,651,12,0,0,1338,0,1791,59,0,0,78,0,0,0,0,0,0,0,0,7,5024
10047,274200,88900, ,1000,0,1770,386,340,2086,39,0,0,380,0,13,0,0,0,10,0,0,0,0,0,0,0,0,0,5024
191,350000,727000, ,1000,232,0,2892,186,0,304,0,0,0,0,23,130,0,0,0,0,0,0,584,0,673,0,0,0,5024
10081,264800,148400, ,1000,250,1500,181,142,1606,409,0,0,716,0,110,0,0,0,0,66,20,0,0,0,0,0,0,24,5024
10005,289500,145600, ,1000,0,1334,594,1727,309,667,0,0,48,0,114,135,0,0,0,0,0,0,0,0,0,0,0,96,5024
3238,595800,214400, ,1000,0,56,14,3027,1636,29,51,0,0,0,0,0,0,0,0,6,6,0,0,0,0,139,33,27,5024
2659,308500,668400, ,1000,0,680,98,2221,861,50,0,0,0,0,17,0,0,0,0,0,14,0,0,0,0,0,59,1024,5024
1347,465400,170800, ,1000,0,557,20,807,355,146,73,0,0,0,0,0,0,0,185,0,1718,0,0,0,0,0,666,497,5024
1370,467200,215400, ,1000,0,1503,106,694,2389,50,213,0,0,0,0,0,0,0,20,0,40,0,0,0,0,0,0,9,5024
2132,427300,297600, ,1000,0,632,0,3010,449,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,630,5024
1348,467200,170500, ,1000,0,484,26,1387,1027,91,120,0,0,0,0,0,0,0,203,0,1079,0,0,0,0,0,230,377,5024
3120,593100,255000, ,1000,0,230,0,4361,315,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,5024
3604,376400,194100, ,1000,0,757,227,872,1757,589,0,59,0,0,0,28,0,0,0,0,26,0,0,0,0,0,0,709,5024
2654,252500,658800, ,1000,0,1171,84,564,851,969,0,0,0,0,0,40,0,0,39,0,148,0,0,0,0,0,532,626,5024
2655,280400,889200, ,1000,982,33,83,21,1045,699,0,0,0,0,4,0,0,0,0,332,0,0,1196,0,71,0,33,525,5024
2656,328200,673200, ,1000,0,247,38,7,1489,180,0,0,0,0,0,1204,0,0,0,0,244,0,0,0,0,0,370,1245,5024
9003,517900,159300, ,1000,0,2264,0,48,711,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1865,5024
3239,552500,249000, ,1000,0,321,0,2072,1280,132,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,145,1040,5024
2562,334800,166500, ,1000,1118,27,2,581,2208,144,0,0,0,0,0,0,0,0,0,180,161,0,21,455,45,45,0,37,5024
2568,316500,124500, ,1000,0,19,0,2902,1468,546,14,0,0,0,0,18,0,0,0,0,14,0,0,0,0,0,0,43,5024
2939,417600,550300, ,1000,0,446,636,1253,1281,939,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,265,159,5024
2059,499300,155400, ,1000,0,1387,64,333,2081,81,109,0,0,0,7,27,0,0,0,0,0,0,0,0,0,0,34,901,5024
2282,408700,95400, ,1000,0,293,45,106,317,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,4007,5024
2133,438000,272800, ,1000,0,1485,21,1626,1288,70,192,0,0,0,0,0,0,0,52,0,124,0,0,0,0,0,25,141,5024
9010,438300,272800, ,1000,0,1496,58,1482,1305,68,274,0,0,0,0,0,0,0,52,0,147,0,0,0,0,0,25,117,5024
2657,326700,673200, ,1000,0,53,180,35,1036,548,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,1758,1251,5024
2060,498300,155500, ,1000,0,1586,69,365,2498,91,14,0,0,0,7,49,0,0,0,0,0,0,0,0,0,0,49,296,5024
190,350000,727900, ,1000,459,0,1677,92,0,249,0,0,0,0,23,130,0,0,0,0,91,0,788,0,1515,0,0,0,5024
2711,409800,335500, ,1000,0,205,0,1565,2498,64,203,0,0,0,0,56,0,0,303,0,68,0,0,0,0,0,0,62,5024
195,350000,727000, ,1000,232,0,2892,186,0,304,0,0,0,0,23,130,0,0,0,0,0,0,584,0,673,0,0,0,5024
2281,372700,92200, ,1000,0,1521,434,819,1873,293,0,0,0,0,28,17,0,0,0,0,0,0,0,0,0,0,0,39,5024
2660,340100,750400, ,1000,0,23,489,3069,1380,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5024
1226,505000,251200, ,1000,0,54,0,211,1249,22,0,0,0,0,0,0,0,0,7,0,37,0,0,0,0,0,371,3073,5024
1224,511000,244000, ,1000,0,1084,272,3189,190,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5024
1227,498000,222500, ,1000,0,242,0,2951,1035,571,0,24,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,156,5024
3237,553700,255700, ,1000,0,221,0,2779,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
2709,365200,388100, ,1000,0,587,0,2370,172,50,207,0,0,0,0,0,0,0,16,0,735,0,0,0,0,0,60,827,5024
1729,282400,76800, ,1000,0,1168,414,1257,847,55,92,0,0,0,109,105,0,0,0,0,14,0,0,0,0,0,444,519,5024
1780,275300,72400, ,1000,0,1604,17,1206,2180,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
2280,392300,85400, ,1000,0,451,154,1022,1239,74,56,0,0,0,104,1233,0,0,78,0,0,0,0,0,0,0,26,587,5024
1993,524800,218400, ,1000,0,1011,11,1594,290,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2048,5024
1994,528500,204300, ,1000,0,3240,0,740,818,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,5024
3419,440500,418000, ,1000,0,913,90,2176,1221,142,0,0,0,0,20,0,0,0,26,0,241,0,0,0,0,0,82,113,5024
1153,345000,478000, ,1000,401,1739,9,100,206,372,0,0,0,0,0,219,0,0,3,0,10,0,0,0,1054,101,83,727,5024
2941,425700,549600, ,1000,0,1121,458,1462,659,388,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,18,857,5024
2937,422000,571800, ,1000,0,395,106,2841,1025,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,247,5024
2938,416400,563000, ,1000,0,556,160,1914,748,98,0,0,18,0,0,18,0,0,556,0,29,0,0,0,0,0,263,664,5024
2940,399100,653500, ,1000,1,135,19,551,843,332,0,0,0,0,0,0,0,0,31,848,0,0,18,0,27,65,437,1717,5024
3035,218800,245200, ,1000,0,850,11,76,2458,105,335,0,0,0,28,0,0,0,0,173,61,0,0,0,179,187,135,426,5024
3502,145590,525812,Off GB LCM2007,1000,5022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5022
3112,605600,257100, ,1000,0,356,24,2021,423,22,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,1440,5024
3113,627100,277700, ,1000,0,223,29,3841,617,92,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,177,5024
1453,520200,109400, ,1000,0,183,0,558,2938,527,0,17,0,0,0,0,0,0,573,0,0,0,0,0,0,87,18,123,5024
3603,376700,245700, ,1000,0,1183,67,742,781,48,0,0,1283,0,53,131,0,0,0,0,0,0,0,0,0,0,80,656,5024
3605,347700,286000, ,1000,0,422,258,1782,2357,188,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5024
3606,382600,248800, ,1000,0,682,60,1700,2479,52,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,28,5024
2437,383900,176600, ,1000,0,1401,19,2086,1222,234,0,20,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,31,5024
3115,606700,243200, ,1000,0,1254,0,3356,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5024
2134,438200,272600, ,1000,0,1562,15,1435,1419,68,240,0,0,0,0,0,0,0,43,0,106,0,0,0,0,0,25,111,5024
2136,438500,259800, ,1000,0,413,0,2857,1000,79,0,0,0,0,0,0,0,0,35,0,153,0,0,0,0,0,8,479,5024
2438,418800,133800, ,1000,0,67,0,3577,1070,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,62,5024
3109,645300,263800, ,1000,0,371,307,2971,642,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,5024
3110,605500,244000, ,1000,0,711,0,4085,154,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,15,5024
3111,593300,254900, ,1000,0,224,0,4439,256,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,5024
3226,553000,220000, ,1000,0,2230,0,1530,1165,9,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,12,36,5024
3229,520000,264000, ,1000,0,351,36,1644,733,260,119,0,0,0,0,0,0,0,130,0,1595,0,0,0,0,0,0,156,5024
3230,582000,185000, ,1000,165,66,0,1148,731,258,0,0,0,0,0,0,0,0,0,542,189,0,0,0,869,1004,37,15,5024
3231,518500,269800, ,1000,0,1668,115,3177,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5024
3232,531800,259700, ,1000,0,151,0,2604,288,66,0,0,0,0,0,0,0,0,344,0,53,0,0,0,0,0,580,938,5024
3233,576900,204800, ,1000,0,881,33,2218,1003,32,0,0,0,0,0,0,0,0,58,0,26,0,0,0,0,0,44,729,5024
3234,535000,257000, ,1000,0,272,0,3883,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5024
